GeneID	GSM1244809	GSM1244810	GSM1244811	GSM1244812	GSM1244813	GSM1244814	GSM1244815	GSM1244816	GSM1244817	GSM1244818	GSM1244819	GSM1244820	GSM1244821	GSM1244822
254048	771	1394	1393	982	1147	1081	1145	1250	1806	1494	1929	1452	1765	2868
51631	1790	1678	1744	1582	1795	1962	2156	1667	2568	1969	2041	2050	2454	4002
154791	197	115	120	109	182	172	166	135	292	216	185	220	262	380
100189406	0	1	1	0	0	1	1	1	0	0	1	0	2	1
100996928	1815	1707	1685	1619	1813	1989	2196	1703	2525	2028	2085	2061	2480	4078
100129148	187	131	198	131	209	178	191	141	311	199	222	202	276	419
346689	232	125	219	168	288	198	266	189	391	285	282	320	403	547
154790	0	0	0	0	0	0	0	0	1	0	0	0	0	0
28996	2118	3712	3861	2424	3937	3235	3346	2808	4669	4395	4533	3892	4809	8024
105375530	0	1	0	0	1	0	0	0	1	0	1	0	0	1
6916	31	17	17	18	24	28	20	12	21	16	16	20	18	34
107986853	3	0	0	0	0	0	1	3	0	1	1	2	2	2
105375532	3	0	1	0	0	2	3	2	1	1	0	0	0	3
64761	1471	1042	1425	1127	1297	1486	1440	1408	2793	2231	1883	2079	2402	4172
80853	513	781	726	590	626	698	781	940	1347	1092	1287	1106	1373	2125
100134229	167	146	162	131	186	191	198	209	340	302	257	281	316	560
107986854	0	0	0	0	2	1	2	3	5	0	3	2	0	7
105375534	1	3	0	2	1	1	1	0	1	2	2	1	2	8
84255	1346	1467	1491	1407	1422	1508	1781	1432	2300	1795	1928	1895	2300	3787
401409	122	129	124	107	162	151	168	150	295	230	225	199	270	446
23608	5526	4977	4827	5064	5699	5674	6237	6832	11313	9075	9297	9133	11075	18687
27147	6	3	8	5	6	10	6	8	13	17	7	10	10	16
105375535	3	0	0	0	0	0	0	0	3	0	1	1	3	0
107986718	9	33	21	5	22	8	14	20	30	17	35	14	36	27
90956	1390	738	1168	1017	1499	1179	1296	990	2216	1517	1381	1741	2102	3031
100134713	186	93	182	78	183	131	179	102	283	151	130	184	240	266
4708	2119	1395	1664	1514	1927	1510	1987	1455	2452	2033	1740	1984	2422	3893
673	748	937	931	705	797	940	994	1065	1577	1218	1454	1174	1612	2496
105375536	1	3	4	4	5	1	2	3	9	4	6	3	3	7
107986720	0	0	0	0	0	0	0	0	1	0	0	1	0	3
51650	1595	1240	1195	1348	1445	1471	1760	1524	2250	1826	1699	2026	2251	3958
107986719	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375537	0	0	0	1	0	0	0	0	2	0	0	1	0	0
100507421	904	1383	1367	1067	1480	1319	1325	1271	2014	1820	1965	1589	1871	3431
105375538	3	4	3	2	2	0	4	3	6	5	5	3	7	9
55750	2190	2262	2253	1996	2258	2382	2547	2434	3756	3077	3438	3007	3743	6006
57189	1448	1804	1850	1408	1854	1769	1914	2166	3747	3014	3430	2815	3676	5769
285962	58	54	55	51	69	59	59	72	137	106	124	98	129	208
494551	6	7	9	8	12	10	14	8	27	20	21	15	27	46
6742	4169	3250	3083	3404	3559	3651	4137	3043	4396	3674	3573	4068	4485	7646
50831	1	1	1	0	0	0	1	0	0	0	1	0	0	0
50832	4	6	2	2	0	0	1	0	3	1	1	1	3	1
54429	7	5	0	1	4	1	4	2	11	5	9	6	8	6
136242	0	3	0	0	0	0	1	0	2	1	4	1	1	3
130075	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23601	0	0	0	0	0	0	1	0	0	0	2	0	0	0
5726	3	2	2	1	2	2	3	2	2	2	4	3	5	3
8972	6	7	10	8	2	5	2	7	8	6	13	8	6	14
93432	0	2	0	0	2	0	0	1	0	3	1	2	1	1
100289017	0	0	0	0	0	0	0	0	0	0	0	0	0	0
136541	0	0	0	0	0	0	0	0	0	0	0	0	0	0
207147	0	0	0	0	0	0	1	0	0	0	0	0	0	0
28621	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28620	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375539	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28619	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28617	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28614	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28606	0	0	0	0	0	1	0	0	0	0	1	0	0	1
28597	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28616	0	0	0	0	0	0	0	0	0	1	0	0	0	0
28604	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28596	1	1	0	0	0	1	0	0	0	0	0	0	0	0
28588	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28613	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28603	0	0	1	0	0	1	0	0	0	0	0	0	1	0
28595	1	0	0	0	2	0	0	2	2	0	0	0	0	1
28587	0	1	1	0	0	0	0	0	0	0	1	0	0	1
28612	1	0	0	0	0	0	0	0	0	0	0	0	0	0
28586	0	0	0	1	1	1	0	0	1	0	0	0	1	1
28585	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28582	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28579	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28584	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28581	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28578	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28602	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28594	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986855	1	0	1	0	0	0	0	0	0	0	0	0	0	0
28611	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379749	0	0	0	0	0	0	0	1	1	3	0	1	1	0
28601	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28593	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113839523	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28610	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28600	0	0	0	0	0	1	0	0	2	0	0	0	0	0
28592	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28609	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28599	0	0	0	0	0	0	1	1	2	3	0	1	0	1
28591	0	0	1	0	0	0	0	0	1	0	0	0	0	0
28608	0	0	2	0	0	0	0	0	1	1	0	0	0	0
28589	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28574	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28583	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28580	1	0	0	0	0	0	0	0	0	0	0	0	0	0
28577	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28576	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28575	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28573	0	0	0	0	0	0	0	0	0	0	0	1	0	0
28572	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28571	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28570	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28569	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28568	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28567	1	0	1	0	1	1	0	1	2	0	1	1	0	1
28566	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28565	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28564	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28563	0	0	0	0	0	0	0	0	1	0	0	0	0	0
100463482	663	452	449	674	427	401	523	561	925	753	802	729	966	1333
28562	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28556	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28561	0	0	0	0	0	0	1	0	0	0	0	0	0	0
28555	0	0	0	0	0	0	0	1	0	0	0	0	0	0
28560	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28559	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5644	0	0	1	1	0	1	0	0	1	0	2	2	1	2
28558	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5645	1	0	0	1	1	0	2	0	2	4	3	1	0	5
28637	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28635	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28634	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28633	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28632	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28631	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28630	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28639	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28636	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28629	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28628	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28627	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28626	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28625	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28624	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28623	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28622	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28638	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28557	4	1	0	3	1	0	2	0	2	2	4	4	4	13
105375541	1	1	1	1	0	2	1	2	1	0	7	0	2	4
2051	76	23	60	32	47	47	46	53	149	75	71	89	96	141
55503	9	3	6	6	2	7	3	7	17	15	7	9	16	24
56302	1	1	0	0	0	0	0	0	0	0	0	1	0	1
105375542	0	0	1	0	0	0	0	0	0	1	0	0	0	2
105375543	1	3	0	0	0	0	0	2	2	0	1	2	1	1
135927	0	0	0	0	1	1	0	0	0	0	0	1	0	1
3792	8	4	12	3	5	1	7	5	5	6	5	6	3	11
135924	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375544	4	1	2	2	0	1	1	1	2	0	0	2	3	3
346517	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89883	1	0	0	0	0	0	1	0	0	0	0	0	0	1
5304	76	37	40	41	64	61	71	61	166	134	94	143	131	278
259285	0	0	0	0	0	0	0	0	0	0	0	0	0	0
259286	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375546	1	1	1	0	0	1	0	0	3	2	0	2	2	1
105375545	2	6	5	6	9	5	6	10	10	8	14	10	15	22
373156	1968	1249	1672	1421	1694	1757	1798	1716	3480	2680	2395	2488	3250	5159
135932	67	63	80	74	91	97	90	160	283	244	232	254	325	502
835	1849	2127	2247	1898	2159	2059	2407	1481	2540	2104	2243	1878	2368	4037
1180	1	1	1	0	0	0	2	1	1	2	0	0	0	0
9715	32	11	37	19	26	17	18	13	70	34	36	37	52	66
101928397	0	1	0	0	0	1	0	0	0	0	0	0	1	0
100507507	116	68	73	101	124	113	124	131	214	185	193	171	214	362
7791	2414	997	2381	1345	2485	1791	2155	1678	4780	2955	2765	3060	4252	5669
102465538	3	4	2	2	0	0	2	1	5	3	2	1	9	1
2041	1330	723	1241	772	1201	1041	1175	961	2519	1781	1586	1585	2132	3068
285965	3	5	3	3	3	2	2	5	8	15	8	6	8	12
338398	0	0	0	0	0	0	0	0	0	2	0	0	0	0
259287	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375547	0	0	0	0	0	0	0	0	0	1	0	0	0	0
392133	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441294	72	70	73	57	61	65	79	77	114	82	111	83	113	178
101928466	22	39	29	28	37	36	38	55	95	80	77	75	114	165
285966	304	222	279	219	308	310	301	507	1001	783	769	709	948	1477
340307	67	66	69	51	59	60	72	67	106	79	105	74	107	153
653691	28	26	41	26	43	36	33	48	130	88	95	80	106	173
154761	95	70	86	82	102	104	101	165	331	256	268	243	323	520
112267988	12	30	20	15	27	25	23	40	73	62	54	57	76	108
9747	2866	3258	3528	2802	3536	3472	3764	3544	5500	4754	4753	4404	5348	8893
105375549	0	5	2	2	0	1	0	1	1	1	1	0	0	1
26211	0	0	0	0	0	0	0	0	1	0	0	0	0	0
135948	0	0	0	0	0	0	0	0	0	0	0	0	0	0
135946	0	0	0	0	0	0	0	0	0	0	0	0	0	0
393046	0	1	0	0	0	0	0	0	3	0	1	0	0	0
105375548	2	0	1	1	3	1	1	3	5	3	4	3	7	7
392138	1	3	1	1	1	1	1	1	3	1	3	2	4	5
346525	0	0	1	0	0	0	0	0	0	0	0	0	0	0
442361	0	0	0	0	0	0	0	0	1	1	0	0	0	1
135941	0	0	0	0	0	0	0	0	1	0	0	0	0	0
100128553	120	125	123	92	107	104	120	118	181	139	166	135	197	290
445328	693	670	704	678	826	745	877	807	1415	1090	1091	1071	1328	2134
101928605	36	28	36	36	34	30	38	38	73	52	62	52	68	114
112267987	6	9	15	5	8	10	13	7	20	11	16	12	19	17
402317	4	2	3	1	4	3	3	3	9	7	7	6	10	10
101928492	30	28	25	33	33	36	43	32	61	40	43	55	57	109
401428	66	42	58	45	48	44	47	57	107	81	95	75	99	177
401427	2	4	5	2	4	2	3	4	8	7	7	6	9	14
728377	679	642	783	588	814	681	839	690	1459	1086	1119	1001	1327	2035
100142659	133	139	138	98	114	114	136	130	207	157	184	157	211	319
441295	59	50	48	44	46	44	46	53	96	74	90	64	91	169
346528	4	1	3	1	4	3	3	3	9	6	8	5	9	10
7984	1406	1212	1468	1209	1590	1306	1643	1370	2765	2134	2221	1947	2557	4003
135935	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27010	60	42	52	31	64	53	62	74	112	80	110	100	107	190
105375552	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375551	5	4	3	6	2	3	3	2	8	3	4	5	2	12
105375553	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26047	11	21	20	21	12	19	20	9	14	11	5	5	7	16
101928700	0	0	0	0	0	0	0	0	0	0	0	0	1	0
100313895	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986721	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375556	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375554	0	0	0	0	0	0	0	0	0	0	0	0	0	0
202865	0	0	0	0	0	1	0	0	0	0	0	0	0	0
105375557	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8454	2887	2683	2889	2647	2925	3169	3532	2467	3627	2846	3076	3320	3656	5971
2146	2651	2659	2463	2342	2587	2597	3010	1563	2453	1841	2077	1881	2203	3682
6090	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6086	0	0	0	0	1	0	0	2	0	0	1	0	0	0
6085	0	0	0	1	0	0	0	0	0	1	0	0	0	0
6084	0	0	1	1	0	0	0	0	0	0	0	0	1	1
102723099	52	51	53	53	62	85	69	70	108	88	81	88	116	181
9601	9657	7218	8353	7931	9845	9103	10364	5956	10400	8762	7508	8619	9608	17089
136051	505	332	528	341	459	457	459	378	744	481	527	503	602	1015
155054	304	247	307	266	323	357	336	398	698	499	552	568	721	1093
57541	1109	1010	1149	1034	1239	1152	1300	1125	1942	1523	1563	1532	1824	3024
107986856	0	1	1	2	2	3	2	2	2	0	3	4	3	4
8427	1435	713	1484	867	1350	1027	1211	973	2903	1757	1642	1835	2386	3280
7988	818	587	842	575	771	700	888	719	1463	1082	1173	1009	1353	2089
100289678	920	730	919	641	891	672	853	592	1292	960	1020	855	1160	1633
155060	155	138	246	77	139	86	105	70	282	128	233	81	232	163
100189144	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189413	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189357	1	0	0	0	0	0	0	0	0	0	0	0	0	0
100189049	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189305	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375559	0	0	0	0	0	0	0	0	0	0	1	0	1	4
101928733	0	0	0	0	0	0	0	0	0	0	1	0	0	1
100189008	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27153	723	439	660	512	803	599	802	580	1353	994	867	966	1155	1822
155061	775	494	757	545	732	689	780	588	1252	891	922	875	1136	1731
100189146	0	1	1	1	1	0	1	0	2	0	2	1	0	1
79970	420	486	531	287	402	302	397	324	781	435	659	354	655	783
100189029	0	0	0	0	1	1	2	1	3	1	1	0	2	2
100189267	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189097	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189194	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189355	0	0	0	0	1	1	1	0	0	0	0	0	1	1
100189432	1	1	0	0	0	1	0	0	0	0	1	1	0	0
100189177	0	0	0	0	1	0	0	1	0	0	1	0	0	0
100189376	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189075	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189375	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189289	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189379	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84626	87	48	91	31	85	65	70	61	197	109	88	100	126	158
168544	312	179	313	206	299	235	279	383	1079	760	683	655	881	1250
23145	77	30	117	22	59	28	56	44	239	88	138	106	153	138
643641	950	916	1145	641	972	818	971	883	2212	1411	1778	1286	1890	2638
401431	57	39	73	48	64	42	45	44	90	66	77	70	102	166
155066	1252	571	1156	739	1139	937	1061	952	2211	1512	1123	1484	1870	2763
653857	372	415	381	328	422	410	433	410	589	453	493	457	577	883
100134040	0	1	0	0	0	0	0	1	0	0	0	0	0	0
65999	379	160	364	187	363	286	331	167	497	318	266	398	439	634
113763	250	177	281	194	222	218	256	165	359	267	289	239	329	465
105375560	0	0	5	0	0	0	4	1	2	1	2	1	5	4
5919	3	6	11	3	6	5	8	3	4	3	10	6	10	14
107986858	14	18	6	10	14	14	21	16	22	26	18	21	21	39
105375563	48	43	39	50	73	61	77	56	64	60	78	69	80	144
29803	3817	2354	3677	2467	3870	3080	3542	2298	5373	3533	3515	3556	4781	6667
285971	46	12	44	14	43	23	34	16	60	33	25	34	35	60
105375564	6	5	3	0	3	3	6	0	12	1	4	2	8	4
107986859	2	6	5	3	4	1	4	3	4	3	6	3	13	14
728743	155	96	122	101	117	123	129	82	238	143	192	156	244	323
285972	0	0	0	0	1	0	1	0	0	0	0	0	0	2
155038	1	0	0	0	0	0	1	0	0	1	0	0	0	0
168537	1	0	0	0	0	0	0	0	1	0	0	0	0	0
107986860	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55303	0	0	0	0	1	0	0	0	0	0	0	0	0	0
474344	0	0	0	0	0	0	0	0	0	1	0	0	0	1
26157	25	24	22	27	14	29	32	37	50	44	30	51	42	66
100527949	1	0	0	0	0	0	0	0	0	1	0	0	1	2
170575	0	0	0	0	0	0	0	0	1	1	0	0	2	1
55340	1	0	0	0	0	0	0	0	0	0	0	0	0	1
105375566	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28959	2	0	3	0	0	1	2	1	1	1	0	1	0	1
55365	0	0	0	0	0	0	0	0	0	0	0	0	1	0
105375567	4	0	3	1	0	0	1	0	1	0	0	1	0	2
26	1	1	1	0	0	1	2	1	2	1	1	2	0	2
3757	63	44	78	32	51	33	57	24	120	69	60	55	105	122
4846	17	3	20	9	10	9	11	7	40	27	22	23	30	35
285973	19	13	22	9	30	11	16	19	60	23	42	24	28	40
11194	558	254	617	257	502	329	417	254	964	424	457	508	621	769
9311	85	59	91	30	59	25	48	36	170	59	110	41	97	93
1020	602	406	474	415	584	500	607	594	1133	930	840	846	1039	1776
6522	3673	1529	3830	1820	3470	2548	2848	1941	6385	3555	3602	3903	4801	6432
10922	1419	598	1359	613	1212	818	1005	711	2404	1215	1198	1285	1723	2352
83590	487	218	420	175	479	329	398	251	1098	510	478	529	664	986
116988	2180	1169	2240	1165	2004	1620	1791	1334	3608	2392	2277	2299	3114	4325
107986862	8	10	7	4	6	7	3	5	11	7	16	7	5	10
2636	0	0	0	1	0	0	1	0	0	1	0	0	0	0
136371	0	0	0	0	0	0	0	0	0	0	0	0	0	0
392843	3	0	1	0	3	0	3	0	2	0	0	3	0	2
114483834	1432	1193	1369	1270	1538	1419	1688	999	1709	1388	1380	1382	1656	2740
114483833	2	1	2	1	4	3	0	1	2	0	0	0	3	2
10061	2318	1771	2159	1984	2389	2192	2586	1512	2577	2092	2081	2108	2596	4122
54480	1155	666	1288	700	1107	945	967	779	2237	1316	1389	1495	1956	2637
768213	23	8	23	6	20	13	12	10	41	15	15	18	30	39
6604	380	278	352	202	305	240	265	230	612	380	451	346	469	654
51667	1313	1190	1267	1243	1341	1456	1631	1422	2458	1823	1888	2064	2379	3779
349136	75	58	77	52	80	93	73	76	153	108	115	104	143	201
100131176	0	0	0	0	1	0	0	0	0	0	0	0	0	0
155051	0	2	1	1	0	0	1	2	3	1	5	0	3	2
100500835	0	0	1	0	0	0	0	0	0	0	0	0	0	0
6009	2319	1864	1858	1965	2078	2313	2620	1939	2476	2056	1966	2378	2673	4453
51422	817	768	763	724	849	820	950	777	1044	853	1023	986	1156	1853
644090	0	0	0	0	1	0	1	1	0	0	0	0	0	0
100505483	65	55	47	50	56	61	77	23	50	36	40	44	69	78
105375570	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375571	0	0	0	0	0	0	0	0	0	0	0	0	0	0
168391	2	0	1	0	0	0	0	0	0	0	0	0	2	1
63917	1141	901	996	963	1098	1136	1268	1110	1736	1448	1398	1461	1737	2984
731075	4	4	11	4	8	11	5	7	21	12	15	12	10	18
58508	1979	3987	3818	2451	3446	3267	3282	3093	4554	4404	4783	3847	4694	7846
220832	3	5	6	5	3	7	5	1	2	5	3	1	4	5
100128822	332	233	231	234	209	260	284	295	432	277	347	364	441	695
105375574	1	1	1	0	0	0	0	3	0	0	0	1	1	2
7516	776	1127	1157	792	948	1017	1068	353	547	406	506	421	482	844
57180	488	405	444	424	475	421	488	345	534	350	416	422	500	709
102723686	2	5	1	3	0	6	5	2	6	6	5	9	10	14
105375577	0	0	0	0	0	0	0	0	1	0	0	0	0	0
103724390	0	0	0	0	1	0	0	0	1	0	0	0	0	0
105375578	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375579	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986750	0	0	0	0	0	1	0	0	0	0	0	2	0	0
1804	2	1	1	0	2	2	1	0	2	2	2	3	1	2
107986722	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929998	0	0	0	0	0	0	0	1	0	0	0	0	0	0
107984014	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375582	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112267989	0	0	0	0	0	0	1	0	0	0	0	0	0	0
105375581	0	0	0	0	0	0	0	0	0	0	0	1	0	0
105375580	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100132707	211	243	222	212	228	261	242	302	489	373	381	336	469	706
22976	1190	1332	1464	1097	1332	1331	1474	1106	1731	1340	1491	1277	1728	2612
202781	368	306	364	293	366	364	384	334	561	415	419	456	541	884
100128264	0	0	0	0	0	0	0	1	0	0	0	0	0	0
3361	0	0	0	0	0	1	1	2	1	0	1	0	0	0
105375584	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375586	2	2	2	1	2	0	3	6	8	9	12	4	14	11
105375587	7	5	5	6	3	3	6	10	23	14	18	18	21	47
105375588	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375589	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375591	77	55	82	53	111	65	74	49	102	61	76	81	100	199
3638	1952	1532	1769	1685	1861	2084	2107	2166	2840	2317	2471	2606	3205	5160
105375592	0	0	0	0	0	0	0	1	0	0	0	0	0	1
338436	0	0	1	0	0	0	0	0	0	0	0	0	0	0
105375593	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100286906	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375594	0	0	0	1	4	0	2	1	8	2	0	3	1	2
2020	76	46	66	57	77	72	79	45	88	62	67	78	70	109
107986863	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285888	0	1	0	0	0	1	0	0	2	0	1	2	4	2
100506302	126	113	112	90	124	127	129	127	241	167	159	154	203	325
155435	1541	1700	2046	1362	1741	1552	1739	1479	2760	1891	2429	1936	2565	3792
6469	82	52	73	37	61	57	69	37	63	43	42	57	77	81
389602	11	7	12	8	5	7	8	7	10	8	11	12	12	16
105375597	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375603	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375602	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375601	0	0	0	0	0	0	0	0	1	0	1	0	0	0
105375599	7	6	6	1	6	5	4	8	9	5	13	9	15	14
285889	20	8	12	9	10	15	17	15	35	31	31	27	35	57
100506380	519	377	487	417	512	492	498	433	779	563	592	547	753	1099
112268012	1	0	1	1	0	0	2	0	0	0	1	0	1	0
64433	0	0	1	1	0	0	1	1	2	0	0	0	0	1
140545	97	102	113	84	105	104	108	103	157	112	114	125	167	249
101927858	41	46	51	18	40	33	39	36	47	29	41	35	48	71
64327	3174	3604	3504	3386	3349	4023	4261	3473	4725	3758	4048	4170	4792	7990
102723795	3	8	3	7	3	5	8	3	6	5	9	4	8	14
105375604	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375605	1	2	0	0	0	0	0	2	0	0	1	1	0	0
64434	1114	1230	1262	1060	1294	1157	1357	714	1265	920	1012	864	1142	1742
3110	191	102	166	91	154	139	167	98	199	131	118	149	164	236
105375606	11	4	12	2	11	4	7	6	12	6	16	7	11	7
645249	226	150	199	177	251	208	226	125	250	207	199	205	238	426
105375607	0	1	0	0	0	0	0	0	0	0	0	0	0	0
9690	5197	4997	5657	4928	6237	6127	6651	4934	7389	6064	6283	6577	7616	12589
10049	4049	3318	3536	3653	4178	4161	4548	3482	5359	4528	4566	4827	5634	9487
101927914	0	4	3	1	2	1	2	2	1	7	7	1	3	5
105375610	1	6	3	3	2	4	1	1	9	2	10	8	12	15
5799	11	13	17	14	12	21	14	14	31	18	13	27	25	35
406945	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375615	0	0	0	0	0	0	0	0	0	0	1	1	0	0
105375614	0	0	1	0	0	0	0	0	0	0	0	0	0	0
100506585	0	0	0	0	0	0	0	0	0	1	0	0	1	0
105375613	0	0	0	0	0	0	0	0	0	0	0	0	0	0
693180	0	1	0	0	0	0	0	0	0	0	0	0	0	0
105375616	0	0	0	0	0	1	0	0	3	0	2	0	1	1
100847032	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54892	4860	5124	5336	4706	5435	5423	6201	2984	4337	3537	3293	3518	3839	6436
57488	4631	4746	5052	4630	5171	5598	6079	5717	8892	7249	7422	7599	9090	14668
105379752	5	11	11	8	4	11	6	6	14	9	11	15	26	17
55112	575	574	587	490	576	622	660	670	1039	842	909	807	1018	1562
154822	10	13	14	6	12	7	10	8	14	15	15	11	22	33
7434	57	42	60	34	53	51	38	47	122	78	73	91	80	144
101927506	59	49	61	59	56	57	71	73	127	113	114	98	110	185
441308	0	0	1	0	0	0	0	0	0	0	2	0	0	0
644128	131	150	134	132	152	148	153	116	142	142	161	146	163	277
169270	173	200	214	154	164	160	238	235	306	239	338	268	337	517
101927566	0	0	0	0	0	0	0	0	1	0	1	0	1	0
105377773	3	6	4	1	1	2	3	7	3	5	9	6	5	9
157693	6	1	4	3	3	4	2	4	5	6	4	8	7	10
26260	315	286	337	267	252	339	328	423	574	454	485	541	609	986
157695	3	2	1	2	1	2	1	4	3	2	2	1	2	8
157697	386	385	488	320	481	385	456	349	764	484	585	519	703	948
9228	3	2	3	4	1	5	2	1	5	4	7	10	5	7
401442	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377777	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112268020	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286083	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379585	0	0	0	0	0	0	0	0	0	0	0	0	0	0
